time_stamp,height_baro_1,height_baro_2,temperature_baro_1,temperature_baro_2,acceleration_x_imu_1,acceleration_y_imu_1,acceleration_z_imu_1,acceleration_x_imu_2,acceleration_y_imu_2,acceleration_z_imu_2,gyro_x_imu_1,gyro_y_imu_1,gyro_z_imu_1,gyro_x_imu_2,gyro_y_imu_2,gyro_z_imu_2,recovery_pressure_a,recovery_pressure_b
39.954673,424.12525294562977,422.29118765997765,32.818546295166016,33.14352798461914,-72.1556043956044,-1.193010989010989,-2.766923076923077,-70.93384615384616,-3.499978021978022,0.8264835164835166,-146.30889892578125,-12.41302490234375,-5.63812255859375,-132.63702392578125,-6.072998046875,-7.7972412109375,-28656,-28856
39.95648,424.12525294562977,422.29118765997765,32.818546295166016,33.14352798461914,-72.1556043956044,-1.193010989010989,-2.766923076923077,-70.93384615384616,-3.499978021978022,0.8264835164835166,-146.30889892578125,-12.41302490234375,-5.63812255859375,-132.63702392578125,-6.072998046875,-7.7972412109375,-28656,-28856
39.996493,432.0269479245825,430.9812899540718,32.818546295166016,33.14352798461914,-68.97184615384616,-0.114989010989011,6.338769230769231,-69.4821098901099,1.8541978021978023,-0.12936263736263737,-174.98016357421875,-10.90240478515625,-5.02777099609375,-176.21612548828125,-0.18310546875,-3.99017333984375,-28493,-28943
40.036506,442.0026241254552,440.52266569855624,32.82308578491211,33.14808654785156,-69.18745054945055,1.990747252747253,6.3890769230769235,-68.78498901098901,1.8685714285714285,0.44558241758241757,-190.91796875,-7.27081298828125,-7.8125,-186.05804443359375,-3.143310546875,-9.0484619140625,-28733,-28893
40.038312,442.0026241254552,440.52266569855624,32.82308578491211,33.14808654785156,-69.18745054945055,1.990747252747253,6.3890769230769235,-68.78498901098901,1.8685714285714285,0.44558241758241757,-190.91796875,-7.27081298828125,-7.8125,-186.05804443359375,-3.143310546875,-9.0484619140625,-28733,-28893
40.078325,449.9619047597017,448.72466883856407,32.82081604003906,33.152645111083984,-66.18336263736263,3.126263736263736,-6.762791208791209,-65.22032967032968,4.197098901098901,2.3932087912087914,-179.84771728515625,-1.13677978515625,-3.53240966796875,-203.94134521484375,-9.39178466796875,-7.2021484375,-28485,-28917
40.120143,458.9256878044629,457.45220697839613,32.82535552978516,33.157203674316406,-65.82402197802199,2.3285274725274725,4.764857142857143,-63.96982417582418,2.2063516483516485,2.3285274725274725,-211.4410400390625,-9.74273681640625,-1.434326171875,-197.25799560546875,-2.25830078125,-4.180908203125,-28536,-28818
40.160156,470.4733156388521,466.5583902159624,32.82989501953125,33.164039611816406,-60.94417582417583,1.4086153846153846,7.6898901098901105,-62.439032967032965,1.4301758241758245,3.44967032967033,-218.07098388671875,0.0152587890625,-1.15966796875,-213.56201171875,8.88824462890625,-2.67791748046875,-28485,-28732
40.200168,479.91191165717953,474.7660715966921,32.8321647644043,33.164039611816406,-58.2563076923077,2.3285274725274725,-8.070791208791208,-57.314835164835166,1.264879120879121,10.880835164835165,-219.8638916015625,-4.2877197265625,-0.72479248046875,-232.04803466796875,-11.63482666015625,1.8310546875,-28656,-28841
40.212795,484.19967341595145,479.41583149979647,32.834434509277344,33.170875549316406,-56.17213186813187,3.119076923076923,4.585186813186813,-53.80048351648352,-0.1652967032967033,9.500967032967033,-215.98052978515625,-6.43157958984375,-2.03704833984375,-229.5074462890625,-6.49261474609375,-2.1514892578125,-28656,-28841
